CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Months_Inactive_12_mon,Credit_Limit,Total_Trans_Amt
771020133,0,45,5,3,2859.0,4440
709977933,1,52,5,3,9959.0,8517
779155158,0,53,3,2,2940.0,1259
720998358,0,52,0,3,34516.0,1489
714293358,0,54,4,2,4166.0,4584
708507483,0,43,3,4,1477.0,4802
719592483,0,43,5,6,4607.0,4825
715304958,1,42,3,2,2053.0,3053
710231433,0,56,1,1,3110.0,3395
717478983,0,31,2,2,2853.0,2697
716483358,0,44,3,1,6125.0,5481
716559108,0,47,1,2,2899.0,4296
709153008,0,37,3,3,2523.0,4683
717036408,0,36,1,3,4685.0,4560
721315233,0,47,4,3,18535.0,3780
710004933,0,44,5,3,8645.0,1435
818326083,0,54,3,1,1438.3,4385
718846008,0,58,0,3,4377.0,3900
719785683,0,41,4,2,21751.0,8332
709974108,0,35,1,3,2640.0,3116
798457833,0,46,3,1,3595.0,4534
779783508,0,45,2,1,13129.0,2564
717371583,1,56,2,3,1883.0,1954
715622508,1,52,2,4,7904.0,2094
712687083,0,44,3,1,15043.0,7234
771886233,0,48,1,3,25270.0,1941
715603233,0,53,3,1,2293.0,4436
719730258,0,41,4,2,33771.0,3819
793581933,0,50,3,3,19853.0,1878
781923483,0,53,1,3,2459.0,2309
720697908,0,35,2,3,2967.0,1673
779791008,0,43,3,2,5851.0,1572
719234883,0,57,3,3,32676.0,3990
787578183,0,36,3,3,1438.3,3204
785011383,1,36,0,3,2190.0,1412
719953383,0,38,4,3,1438.3,4564
826136283,0,38,3,3,2450.0,4352
719527833,0,45,4,3,23000.0,3886
709904508,0,59,0,3,2634.0,4190
714902283,0,43,0,3,7866.0,2843
709788783,0,47,4,2,4907.0,5088
713661933,0,44,1,1,1522.0,4835
717477783,1,49,4,2,10195.0,1563
804371733,0,40,2,2,9109.0,3991
709550958,0,51,3,1,7133.0,2689
771197433,0,54,1,2,4658.0,1351
710175783,0,45,3,2,1986.0,4303
718032483,0,33,4,3,1438.3,4688
711947358,0,49,4,3,18991.0,7716
719873808,0,34,1,2,5510.0,1995
793222008,0,32,0,2,5397.0,2056
788725608,0,44,3,2,8861.0,8387
721523658,0,46,5,3,34516.0,3699
778755858,0,46,3,1,3665.0,1881
771215583,0,39,3,1,24534.0,3505
827100333,0,49,3,3,1438.3,5208
720592533,1,41,4,3,19782.0,2535
799471833,0,45,1,2,3133.0,1435
716466483,0,44,3,3,2245.0,4624
720859533,0,52,2,1,12214.0,8426
710981583,0,44,5,1,3891.0,5131
708534033,0,45,3,2,6274.0,4726
718428033,0,55,4,2,4430.0,3395
714222183,0,38,3,1,2132.0,4874
710104908,0,56,5,1,2763.0,1246
742865883,1,46,3,3,9110.0,5290
713367858,0,47,3,2,2479.0,8042
818926833,0,34,3,1,2000.0,1944
719709558,0,48,3,1,6223.0,4518
717575958,1,50,1,3,1694.0,2349
807523008,0,37,1,1,4397.0,2473
720449208,0,34,1,1,2221.0,4758
714914583,0,40,4,2,3751.0,1060
715829358,0,33,4,2,2874.0,4794
716333283,0,58,0,2,1869.0,5269
789167658,0,34,3,3,4245.0,1534
717878883,0,45,3,4,1438.3,4463
717400533,0,54,0,2,2704.0,4839
827890758,0,39,1,3,2062.0,3785
780097533,0,48,3,1,10292.0,15148
712241433,0,38,0,2,1438.3,4247
718026858,0,52,2,2,2370.0,4751
781013958,0,57,3,2,3585.0,1344
720484908,0,65,1,3,2155.0,1655
789588933,0,44,2,1,1787.0,3912
712649058,0,54,2,2,3554.0,4121
710084883,0,34,2,2,1631.0,2962
708579633,0,40,4,2,23981.0,1421
816594183,0,58,2,2,2019.0,2005
710536983,0,49,0,3,3007.0,4423
712446783,1,50,4,3,4038.0,2400
816772908,0,38,3,1,34516.0,4533
778825908,0,43,2,1,10272.0,14321
709245783,0,44,3,1,7751.0,4543
821815458,0,48,3,1,19272.0,3398
779118708,0,50,2,3,1438.3,4598
719898108,0,57,2,3,3667.0,5322
711766758,0,42,4,2,1531.0,4373
709563258,1,50,2,3,2751.0,2108
712102983,0,47,2,3,1438.3,3832
771230508,0,46,4,1,2423.0,4717
803652633,0,47,2,2,2092.0,5124
709213458,1,42,3,3,22993.0,7867
813053733,1,53,4,3,34516.0,3029
788370258,0,37,4,3,2578.0,1830
714802458,0,48,3,2,2657.0,3580
717688233,0,34,4,1,2432.0,4760
710164683,0,33,1,1,2859.0,2247
781171908,0,45,3,3,3751.0,9497
710790258,0,47,2,3,28904.0,1334
720211533,0,41,4,2,2888.0,4713
716436483,0,45,3,4,6245.0,2521
710257683,0,50,3,2,34516.0,4520
719100633,0,40,2,4,34516.0,3564
709573533,0,48,3,1,11191.0,3914
708705783,1,47,3,3,1584.0,2628
720014358,0,38,1,2,1934.0,4019
778867533,1,59,0,4,1438.3,689
720626058,0,37,1,4,34516.0,1768
710742408,0,53,2,1,2160.0,4518
719484408,0,39,3,2,4759.0,2903
767695083,0,50,2,3,4589.0,1590
721045608,0,51,3,3,2943.0,4554
793345008,0,44,3,1,1438.3,4287
716747283,0,44,2,2,2097.0,5059
712768983,1,51,4,4,34516.0,8629
721213833,0,46,2,1,7966.0,3780
821370858,0,39,1,3,6690.0,1734
713292933,0,36,3,2,10566.0,2156
781183233,0,44,3,1,2085.0,3805
711314058,0,49,2,2,1687.0,1670
712924383,1,55,3,2,8411.0,990
799723908,0,46,3,3,19458.0,1217
769732233,0,40,5,2,11942.0,1085
794543958,0,53,1,4,34516.0,1590
816600933,1,56,0,2,14501.0,1031
712141683,0,48,3,2,2944.0,3457
709486158,0,33,3,1,1438.3,4530
794462133,0,55,0,1,3735.0,1749
712115958,0,47,3,3,2808.0,3562
708378108,0,39,1,3,2147.0,4631
717831783,0,58,2,3,1942.0,1371
718452633,1,35,4,3,1931.0,2569
718460958,0,49,2,3,3283.0,4498
714397983,0,36,2,3,3877.0,1942
815520333,0,55,3,1,5282.0,13513
772336458,1,60,1,4,1438.3,702
719338383,0,34,2,3,6259.0,1836
758551608,0,51,2,1,6205.0,1347
828298908,0,54,4,2,2872.0,1770
709046958,0,46,2,1,30379.0,9059
715265208,0,48,1,3,1438.3,3868
714772758,0,35,3,2,2926.0,1851
772571508,0,34,2,1,2799.0,2311
712275108,0,53,3,3,5146.0,1955
782802033,1,45,4,2,3411.0,2108
711144183,1,55,3,3,2815.0,2618
781143933,0,43,3,3,2313.0,5006
771081558,0,55,2,2,34516.0,2862
713089458,0,44,1,2,6130.0,3411
717623583,0,36,3,2,3444.0,2668
720766908,1,40,2,2,3021.0,2814
720403008,0,50,3,4,11486.0,4918
712030833,1,48,2,4,34516.0,691
718250883,1,59,2,3,3875.0,2312
779739783,0,43,2,3,19826.0,3561
715191258,0,47,5,2,2675.0,4138
798473808,0,48,3,3,7477.0,1159
711985833,0,38,4,1,2569.0,1190
784719708,0,54,2,1,1438.3,1707
720654183,1,45,4,3,23542.0,2152
772426383,0,50,4,2,3065.0,1130
778224858,0,42,2,3,4035.0,4589
717595908,0,54,1,1,9453.0,1688
718756533,0,47,2,2,13356.0,8963
712230408,0,42,4,2,6953.0,3700
714929283,0,34,0,1,3203.0,2625
720992883,0,47,4,3,3189.0,4805
767023308,0,35,3,2,34516.0,12847
789415983,0,36,3,3,12397.0,1888
709397508,0,48,1,3,8624.0,15738
780686358,0,41,3,1,2888.0,3798
717098208,0,48,3,2,5848.0,1961
709124883,0,49,3,1,2149.0,5228
756065433,0,26,0,2,2187.0,2560
822056583,0,44,4,5,1572.0,4996
779533983,0,47,2,1,5295.0,4412
719704308,0,56,4,1,2072.0,1265
714195108,0,45,2,3,2707.0,4077
717926358,0,46,2,1,5494.0,8328
714945708,1,33,4,1,15977.0,7745
714912408,0,45,2,1,32275.0,14917
710670633,0,40,4,3,5797.0,2131
716457783,0,55,1,1,12633.0,14378
714190983,1,51,2,3,34516.0,5418
779951058,0,54,3,2,5122.0,1908
821724483,1,48,4,3,11272.0,1455
715233108,0,38,1,1,2836.0,4121
714946908,0,61,1,1,5039.0,3300
778567983,0,50,2,1,1438.3,4512
718837683,0,55,2,3,3029.0,2394
818316108,0,43,1,2,2550.0,8063
708397008,0,54,4,2,3805.0,4326
712303908,0,47,4,1,2633.0,3407
710903358,0,65,0,2,6352.0,3709
714727833,1,41,2,2,2892.0,2257
757753083,0,44,0,3,10110.0,4063
719788833,0,47,3,2,10569.0,1682
720939933,1,46,4,3,2879.0,4684
717410508,0,43,3,3,25856.0,3303
717916758,0,67,0,3,10509.0,1365
819151083,0,46,5,3,7478.0,4042
712367658,0,58,1,3,22104.0,13830
770942283,0,46,2,3,3670.0,4811
717334233,0,54,1,3,9525.0,4804
710401458,0,53,3,2,16747.0,4350
822984108,0,34,4,1,3046.0,2330
779166783,0,41,4,1,2128.0,3968
717237708,0,54,2,3,14265.0,3982
709688883,1,45,3,3,3845.0,2174
787596558,0,50,1,2,7116.0,4748
719400108,0,53,3,3,34516.0,14319
796330983,0,41,4,1,2138.0,4785
720026058,0,49,3,1,21378.0,3526
709523508,0,65,0,1,11097.0,4836
717986058,0,29,0,3,5240.0,2712
718947558,0,32,0,3,4251.0,15574
711089733,0,50,2,3,1491.0,1058
779741883,0,47,2,1,2493.0,4274
795684783,0,48,4,4,2384.0,3149
711826983,1,47,3,3,5822.0,3240
713572683,0,44,3,3,1862.0,1226
710455608,1,40,3,3,4620.0,6644
787516908,0,56,2,3,2665.0,1880
779611008,0,29,0,3,4532.0,1885
717387933,0,49,2,3,2976.0,3837
827888433,0,43,4,2,6648.0,2089
719245083,0,53,1,3,1773.0,4087
721246833,0,47,3,2,1953.0,4636
721178583,1,37,3,3,5674.0,1096
716479233,0,43,4,3,13258.0,1080
713809833,0,42,3,3,9749.0,4684
717125958,0,49,3,5,2652.0,4747
709959858,0,43,4,3,4341.0,3825
720893958,0,49,4,3,1544.0,4215
780168333,0,39,4,2,26548.0,3450
718563483,0,30,2,2,1548.0,2611
713532858,0,42,2,1,4728.0,4077
789363408,0,44,3,1,34516.0,7427
715315833,0,51,3,2,11106.0,1243
780068283,0,53,1,3,1891.0,3822
789560433,1,49,3,4,14895.0,5147
790186458,0,45,3,1,17996.0,1589
712405908,0,50,2,2,24670.0,7772
769330908,0,49,4,3,2574.0,4134
781110408,0,39,0,3,3279.0,5048
816263808,0,47,1,1,18026.0,2760
717146208,1,59,1,4,4257.0,2828
819612933,0,52,3,3,25410.0,5472
715000383,0,55,3,2,13598.0,4047
715971108,0,51,4,2,34516.0,1550
709103358,0,39,2,3,9476.0,1128
719461008,0,51,2,3,22332.0,1318
708733983,1,50,1,3,5349.0,2122
718518858,0,50,3,3,1844.0,5056
714941358,1,53,4,3,4005.0,7022
778968408,0,39,2,1,5341.0,1955
708482658,0,41,3,2,9959.0,15594
812230308,0,47,2,3,2430.0,8444
714342033,1,52,1,3,34516.0,4863
779805408,0,42,3,1,14630.0,8217
717087858,0,51,1,3,2146.0,4253
780545133,0,49,3,3,4557.0,7333
714023808,0,42,2,1,13770.0,1582
712790358,1,39,3,3,3023.0,2219
715872333,0,41,0,2,18214.0,1344
771561183,1,42,4,3,13753.0,7464
758186433,0,37,1,2,2353.0,5038
716118633,0,43,2,1,5427.0,4328
779647608,0,39,2,2,26124.0,4199
714514983,0,43,5,6,5438.0,5029
789293358,0,46,3,3,7578.0,5328
716218908,0,48,4,1,2845.0,2635
708535158,0,39,2,1,9959.0,8505
716723658,0,37,2,3,3525.0,13625
708829758,0,41,2,3,6062.0,3877
772437633,0,43,3,2,6854.0,4578
711796683,0,50,2,4,7398.0,4311
717203958,0,51,3,3,11512.0,1842
826780683,0,40,3,2,15008.0,3943
778148283,0,48,2,2,20148.0,3921
720164358,1,53,4,3,6058.0,4754
712516608,0,43,3,2,3946.0,14822
713953383,1,50,1,3,2317.0,2214
804437658,0,42,3,2,9778.0,3413
720487308,0,49,1,3,15898.0,4184
772204758,0,42,2,2,3809.0,2306
774172158,0,29,1,1,23507.0,2650
708387933,0,49,2,1,5500.0,14357
708797583,1,49,4,3,2672.0,2576
716971833,0,40,2,3,13126.0,4496
714147858,0,44,3,3,18358.0,3920
794843883,0,41,3,1,34516.0,1353
817041408,0,56,3,2,4169.0,4519
719910333,0,43,3,4,5853.0,3595
718622658,0,45,4,2,15913.0,4472
719146008,1,48,3,4,18672.0,1126
720818658,0,50,1,3,1438.3,4594
719182308,0,38,2,1,2096.0,1559
710940183,1,49,3,3,2185.0,715
804434058,0,47,1,4,27437.0,4660
719601708,0,45,3,1,10699.0,5052
780662133,0,39,2,3,3257.0,1534
714042108,0,59,0,2,11000.0,7302
788771733,0,49,4,3,1579.0,4354
712341933,0,39,1,3,34516.0,13578
716989683,0,56,2,3,4480.0,3331
711957708,0,38,2,3,2717.0,2064
787348608,0,70,0,2,3252.0,1227
709864833,0,49,2,2,8077.0,1329
715193433,0,61,0,2,8476.0,3889
719324658,0,27,0,1,34516.0,14716
717553683,0,52,1,1,3040.0,4608
711637458,1,44,3,3,2228.0,2523
711676908,0,51,3,2,12605.0,1870
815484783,0,57,0,4,8377.0,1797
712006308,0,45,0,1,5923.0,1236
789344358,0,57,1,1,3416.0,1536
809990883,0,48,3,2,2423.0,2038
718866633,0,46,2,4,33142.0,4347
815015283,0,43,4,2,2655.0,4025
711152658,0,44,4,2,34516.0,7219
780604083,0,49,1,2,18349.0,16422
768949983,0,31,2,3,3288.0,4370
718364283,0,43,3,2,19711.0,3602
772268058,0,46,4,2,2722.0,3129
710484408,1,39,4,3,8700.0,2306
708820308,0,47,3,2,13399.0,1326
715215108,0,54,2,3,2611.0,4899
772220433,0,44,3,3,15468.0,4484
716512383,0,39,2,3,2816.0,4817
719660658,0,37,1,2,16594.0,2134
716537433,0,50,2,4,2428.0,5170
787565433,0,53,2,2,4039.0,1494
721080183,0,33,1,2,4883.0,4613
779425608,0,50,1,1,5916.0,3752
770560683,0,51,1,3,34516.0,13021
709679658,0,58,2,3,5386.0,4846
711310908,0,53,4,1,2972.0,2552
779833908,0,40,2,2,18332.0,4095
715958583,0,56,2,2,2041.0,3588
757786608,0,33,2,3,4178.0,16216
711802758,0,63,1,1,6128.0,1700
778847808,0,42,4,2,2647.0,4911
770717883,0,42,2,2,1820.0,4592
710335983,0,57,0,1,3532.0,4297
708582858,0,38,3,3,18293.0,2958
709012083,0,39,1,3,4683.0,2010
709857033,0,60,1,1,1438.3,4148
772879158,0,47,5,1,7357.0,3943
715732533,1,52,4,1,9375.0,2108
820906233,0,45,2,2,8532.0,3242
711070683,0,48,3,1,6725.0,13891
788862333,0,38,3,2,5645.0,1527
710500983,1,43,2,4,4617.0,1779
772236108,0,40,1,1,8398.0,1489
718342158,1,38,4,2,4391.0,1849
715870758,0,35,4,3,34516.0,2350
714928158,0,60,0,2,34516.0,13434
789507408,0,48,3,6,2337.0,5203
716632758,0,49,3,2,2802.0,1295
753365883,1,44,3,2,1900.0,2298
717756258,0,49,2,6,16494.0,7761
717642633,0,51,2,3,3750.0,17995
720904233,0,53,0,3,16033.0,1158
817958733,0,42,2,1,5099.0,4025
712788258,0,48,3,2,1913.0,7265
713613258,0,46,4,1,1438.3,4461
708704433,0,36,3,3,2804.0,2812
716349183,0,58,1,2,4784.0,2160
708224133,0,61,0,2,2228.0,4431
780730008,0,51,2,2,3477.0,13627
709869708,0,54,3,1,3062.0,4037
714053358,0,37,2,3,3216.0,4039
721517208,0,41,4,6,2450.0,1263
718730283,0,38,2,3,1686.0,4891
708670608,0,48,5,2,5495.0,5125
789959283,0,39,2,3,4061.0,1602
721183983,0,48,4,3,34516.0,1222
708918558,1,37,2,3,1959.0,3046
820633833,0,64,1,2,5152.0,4074
711740508,0,50,1,2,2661.0,4615
716501133,0,36,2,4,2051.0,3912
711708408,0,52,3,3,4798.0,3967
779031033,0,46,2,1,2305.0,1230
789662283,1,50,3,3,2140.0,2915
769667583,1,34,3,3,3744.0,8202
721425558,0,52,2,3,14543.0,1536
808292958,0,26,0,2,1438.3,2546
814752558,0,50,1,3,2151.0,2513
794253108,0,52,4,3,13090.0,3851
717979008,0,48,3,2,2105.0,4833
717354558,1,57,2,3,3106.0,683
718602708,0,43,3,3,16351.0,3475
716939358,0,43,3,3,14622.0,4632
714208533,1,43,3,3,8663.0,916
716988633,0,55,0,1,9734.0,1476
812671758,1,47,5,5,4345.0,2458
789407958,0,42,1,2,17165.0,4063
719046558,0,39,2,3,1982.0,4313
789082758,0,40,2,3,2734.0,4981
718863258,1,54,2,2,3881.0,2463
708234558,0,55,2,2,2239.0,4540
717074283,1,45,3,2,17678.0,2566
709173108,1,54,4,2,2532.0,799
798777708,0,54,4,4,3089.0,5237
767404083,1,52,2,3,3460.0,2355
716584158,0,51,4,1,14438.0,2090
720049083,1,35,1,3,1438.3,2355
717860358,0,40,3,3,5124.0,1158
788994783,0,48,3,4,1815.0,4519
718801158,0,49,3,2,23981.0,14455
711792783,0,45,3,1,2032.0,4479
778899708,1,56,2,2,2963.0,2919
713302758,0,49,2,4,14646.0,8160
716918508,0,39,1,3,3770.0,1602
720686583,0,46,3,3,6457.0,4487
715636533,0,48,3,1,3716.0,4833
820925433,0,50,2,3,1529.0,4751
710226708,0,55,2,2,1438.3,4573
787268733,0,52,1,1,2442.0,4535
715773783,1,44,2,3,4196.0,2558
715955208,0,35,1,3,2189.0,4530
780292683,1,55,1,4,24542.0,984
778619358,0,42,3,1,1438.3,4754
755212608,1,50,2,3,13067.0,5468
708770883,0,43,2,2,16667.0,15301
711119358,0,38,3,1,2014.0,2460
719506983,0,52,3,2,17302.0,1181
821168733,0,38,3,3,5323.0,1783
710436108,0,41,4,4,3600.0,4184
714215058,0,42,3,2,6848.0,4006
713101383,0,44,2,1,1834.0,5402
714932658,0,42,4,3,15449.0,4098
794498733,0,40,2,4,20056.0,1687
713761608,0,44,3,3,34516.0,8450
714098883,0,45,1,2,1936.0,4773
720511608,0,38,0,3,16049.0,1989
816549933,0,50,4,2,1687.0,4342
717975333,0,50,2,2,25300.0,837
778245633,0,43,3,3,2341.0,4356
807275733,0,27,0,2,7130.0,2498
714510483,0,44,3,3,34516.0,7640
710227908,0,37,3,2,6077.0,2837
718163808,0,37,1,3,11309.0,4809
712290258,0,49,1,1,2636.0,4056
717412608,1,38,2,2,7225.0,738
711784908,0,46,4,5,3322.0,3913
712734933,1,43,2,2,4020.0,1952
708942408,0,46,3,2,7020.0,16937
783361533,0,41,3,3,33889.0,14954
788896983,0,53,2,3,7928.0,1537
708496833,1,60,1,4,4613.0,8970
779811183,0,35,3,1,2149.0,1581
716660583,0,45,0,5,10271.0,3696
716602683,0,49,3,3,5678.0,5092
711546333,0,46,3,3,7958.0,4962
717292758,0,55,2,3,6347.0,1161
780045708,0,42,3,2,15104.0,4259
719951208,0,43,4,3,19188.0,4366
715928808,0,42,2,5,3964.0,4580
716107158,1,32,0,1,3983.0,3098
771881283,0,42,1,2,18570.0,4036
754457883,0,49,2,2,4834.0,1876
716375883,0,53,3,2,2447.0,1716
789337233,0,63,1,6,2880.0,1323
716773533,0,33,3,1,1726.0,1712
719494983,0,26,0,3,2740.0,1997
711355908,0,44,3,3,34516.0,12042
779442783,0,39,1,2,2867.0,4445
715005558,0,36,2,2,8374.0,2472
818710233,0,41,2,2,2329.0,4382
712960308,0,33,2,1,8070.0,2117
714075708,0,48,4,3,34516.0,4814
710974308,0,38,1,3,26792.0,3587
717173358,0,60,0,2,9502.0,14418
717482658,0,55,2,2,18022.0,14485
708621408,0,39,1,2,1438.3,4173
709546608,0,37,2,5,1438.3,4803
716905158,0,45,2,1,21815.0,3904
711092658,1,39,3,2,4376.0,2862
714234858,0,54,3,1,3666.0,4735
717469158,0,46,2,3,18578.0,1606
710208633,0,37,1,2,2417.0,1773
709946658,0,49,4,3,2765.0,4629
708171858,0,33,3,2,1864.0,2607
709865883,1,38,2,2,26794.0,8788
716310633,0,59,1,2,2759.0,5037
713053383,1,42,3,1,34516.0,853
780710433,0,53,2,2,1575.0,4241
718383183,0,51,3,1,3803.0,14397
710201058,0,46,4,3,1485.0,4198
778728783,0,39,2,3,3156.0,2739
719683158,1,56,2,4,4746.0,7154
778924158,0,45,2,3,1438.3,3749
713989233,0,61,0,2,14434.0,1731
709925733,0,32,0,3,1438.3,5099
715396983,0,46,1,3,17698.0,8056
713456583,0,45,2,2,34516.0,3247
710232483,0,49,1,3,19846.0,16908
719428308,0,50,2,2,3244.0,1274
772525308,0,43,3,2,10533.0,3651
711673983,0,44,4,1,18721.0,4537
710690733,1,47,3,3,1666.0,2816
716007708,0,48,2,1,8956.0,4814
714162033,0,45,3,4,5216.0,3434
715851333,0,42,4,3,13804.0,7376
709662708,0,65,1,3,3506.0,1953
756477333,0,42,4,3,1539.0,4793
779662308,0,49,2,1,1438.3,3808
717128283,0,40,3,2,5525.0,2305
714176133,0,47,1,2,1438.3,4220
718958583,1,44,4,3,2367.0,4506
719749083,0,63,0,2,7098.0,3465
716716083,0,58,3,2,3355.0,4578
780390108,0,44,3,1,3256.0,5079
718421808,0,56,2,3,3068.0,4611
714202008,1,53,2,3,3918.0,2115
795237183,0,51,2,2,5930.0,2041
811713408,0,58,2,2,2642.0,4897
708177333,0,51,2,3,11261.0,1158
718929708,0,60,0,2,3147.0,1558
720034983,0,26,0,1,10254.0,4258
816761433,0,36,2,2,5821.0,5291
789261558,0,58,1,1,2212.0,1387
793059108,0,50,2,2,2339.0,893
717121758,0,58,0,3,3008.0,4627
772401933,0,36,1,3,2517.0,3569
715547058,1,35,0,3,2089.0,2707
719534058,0,26,0,2,2163.0,4380
714060408,0,57,3,1,3052.0,4210
713833233,0,49,5,3,34516.0,15134
718265658,0,47,4,1,2092.0,4130
768675483,0,41,4,3,2001.0,4455
715059258,0,38,3,4,3072.0,4245
711916533,0,57,2,1,5612.0,4734
788974608,0,48,3,1,2829.0,1561
772846383,0,45,1,4,2632.0,4787
778878633,0,51,3,3,1817.0,3400
716567433,0,41,4,2,3179.0,4337
820075983,0,26,0,3,1585.0,2299
719826333,0,34,2,1,1438.3,2557
803339583,0,49,2,4,1644.0,4898
715140933,0,45,3,2,21425.0,3704
779770683,0,47,3,3,1439.0,5047
718504233,1,43,4,2,2082.0,3423
712237458,0,47,3,2,11629.0,3752
814571058,0,30,1,3,3450.0,2545
711706458,0,44,4,2,24134.0,13311
719514783,0,39,3,1,3209.0,1292
822132858,1,41,4,2,23250.0,2205
710197308,0,39,2,3,1438.3,4089
718178583,0,42,2,3,4710.0,4663
709399908,0,34,2,2,7594.0,15026
715830558,1,50,2,2,34516.0,7454
708128733,0,50,3,4,1814.0,5014
721301733,0,53,1,3,22140.0,1580
719587158,0,37,1,2,2608.0,2565
710723958,0,43,3,1,1438.3,5016
788230158,0,29,1,1,16496.0,16715
710989008,0,38,1,6,13100.0,3201
779209083,0,56,3,2,1813.0,1468
717551358,0,63,0,1,3556.0,2279
719562108,0,28,0,3,12793.0,2671
715405758,1,50,1,0,10057.0,2383
720867708,1,45,4,3,1748.0,2335
754599558,0,40,3,3,7207.0,3825
794554683,1,41,4,2,3159.0,2925
720197058,1,47,3,3,3443.0,2505
714877233,0,53,1,2,12262.0,1659
710829108,0,59,1,2,3356.0,999
717663033,0,51,2,2,34516.0,16428
714253983,0,44,3,2,9465.0,3675
771288258,0,48,3,2,2545.0,4660
717217983,0,43,3,2,3143.0,5409
715545933,0,43,5,2,22355.0,14268
770769483,0,35,2,1,2256.0,1749
787541883,0,44,3,3,34516.0,1120
715216908,0,48,4,3,18102.0,1486
720809358,0,39,1,1,4874.0,7776
710319108,0,54,2,2,1804.0,4542
715630983,1,31,0,2,4598.0,6317
812597508,0,39,1,5,4489.0,2153
709068183,0,53,4,3,3096.0,4709
711873033,1,35,3,2,1438.3,2549
717636933,0,48,5,1,4365.0,3542
716364408,0,59,0,1,1438.3,4155
715778358,0,45,5,3,34516.0,3643
713717283,1,40,3,3,2473.0,1738
771756333,0,34,3,3,2263.0,2154
824560758,1,35,3,3,1678.0,2475
713879283,0,55,2,1,4580.0,1694
710310108,0,46,1,3,2406.0,4665
779683683,0,47,3,3,4005.0,2344
712203333,0,51,3,2,7088.0,4691
711142308,0,37,0,1,3091.0,2572
709157133,0,39,1,1,3766.0,1514
714967233,1,52,2,2,11188.0,2109
715691808,0,41,3,3,7764.0,3955
716990883,0,38,5,1,16033.0,15260
718071933,0,49,1,2,4158.0,15842
711842508,0,45,3,3,9303.0,7825
715571583,0,57,2,1,2504.0,4847
714037308,0,54,2,1,2210.0,4798
717340608,0,51,3,1,34516.0,7703
712755783,0,49,1,2,1438.3,3886
779164608,0,45,3,2,2641.0,4224
813755658,0,60,1,2,11524.0,3598
714532158,0,55,1,3,15221.0,3848
713287608,0,54,3,4,3161.0,2412
805254708,0,36,4,2,15700.0,2229
718188858,0,52,0,1,2537.0,4964
710279508,0,52,2,3,21782.0,1537
715256658,0,50,2,3,5965.0,3382
714192033,0,43,3,1,10305.0,4018
811554708,0,44,3,6,26516.0,3609
719006508,0,34,2,1,2763.0,4136
780114558,0,50,1,1,3968.0,12535
757667133,1,54,2,2,13769.0,4738
715447008,0,50,3,3,2999.0,5119
709410033,0,56,2,1,4731.0,14952
711561108,0,36,4,1,16335.0,2733
767815233,0,46,3,4,1438.3,4283
819700533,0,50,0,2,14938.0,949
720496158,0,53,0,2,13409.0,4031
708462258,0,51,1,1,5189.0,16563
820271208,0,46,2,2,7064.0,13791
756371058,0,58,1,2,3944.0,15315
821521983,0,51,3,1,2286.0,4321
789515283,0,51,3,1,2157.0,4784
713251008,0,43,2,3,2960.0,3921
824168808,0,31,1,6,3647.0,2271
715530258,1,46,2,3,4848.0,2353
824160333,0,56,2,2,23362.0,15399
792995808,0,57,3,4,7226.0,3474
815472108,0,42,3,3,2247.0,1300
778915233,1,51,0,2,1757.0,2377
710562258,0,44,1,4,19214.0,3407
772565883,0,41,0,5,33472.0,4719
714006333,1,42,4,2,2128.0,2289
779912283,0,49,3,3,9995.0,1172
789878283,0,39,3,2,3152.0,13670
714691683,0,62,1,1,13284.0,4942
773172483,1,30,0,2,4063.0,7463
709086933,0,40,3,2,3372.0,4209
714382608,0,35,2,2,2572.0,4315
778747608,0,65,1,3,1438.3,4022
715019058,0,30,2,1,2501.0,2933
712853358,1,39,3,3,1817.0,2216
715937133,0,64,1,2,4999.0,1601
813234108,0,45,3,1,2922.0,3895
720633558,0,37,3,3,3727.0,14786
790002783,0,38,2,1,19595.0,4079
709901058,0,38,1,2,2232.0,4185
719672283,0,47,4,2,33122.0,3145
709607733,0,40,3,2,9191.0,4275
773332908,0,48,4,3,14670.0,4221
721438233,0,39,2,3,3297.0,15580
715590258,0,45,4,1,3918.0,4700
708575058,1,46,3,3,3157.0,3300
711391308,0,46,4,3,2168.0,4584
715884858,0,38,2,3,2407.0,1470
714045783,1,37,2,2,2547.0,2160
824812983,0,42,3,1,6318.0,4166
709257708,0,47,2,1,3108.0,14965
713010483,0,43,3,1,2936.0,1572
807971658,0,47,3,2,3669.0,13931
716264358,0,53,3,1,26792.0,2398
778550583,0,43,1,3,1766.0,4808
709831983,0,57,2,2,34516.0,15176
710506683,0,47,4,1,1746.0,4543
721433283,0,39,1,2,9956.0,1447
709868433,0,43,4,3,2525.0,4409
716552433,0,40,4,1,5056.0,15926
758211483,0,45,5,2,6895.0,8778
808753758,0,52,2,2,29695.0,4109
714713508,0,49,2,3,25178.0,7836
773185833,0,49,3,1,34516.0,15095
711598533,0,43,1,2,4255.0,3607
714070758,0,49,4,3,31302.0,1564
713000058,0,51,3,2,16406.0,4075
714554808,0,51,1,3,2774.0,4802
794132808,0,60,0,3,13035.0,14585
716393958,0,43,3,2,28262.0,3855
714971583,0,36,2,3,7776.0,3063
771599283,0,53,2,2,2492.0,1606
715158483,0,48,3,2,3117.0,1437
