Attrition_Flag,Marital_Status,Education_Level,Customer_Age,Dependent_count,Months_Inactive_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1
1,Single,Graduate,43,4,3,33384.0,0,0.631
0,Single,College,51,1,4,1737.0,1145,0.809
1,Unknown,High School,49,4,3,4048.0,0,0.601
1,Unknown,Post-Graduate,54,4,3,2440.0,503,0.415
1,Married,Graduate,44,3,3,7266.0,906,0.6759999999999999
0,Married,Post-Graduate,52,2,1,11819.0,929,0.773
0,Single,Uneducated,27,0,3,2464.0,0,0.502
0,Divorced,High School,46,0,1,16099.0,0,0.562
0,Married,Graduate,50,5,3,2033.0,841,0.7170000000000001
0,Single,Unknown,46,2,3,3841.0,1411,0.785
0,Single,Uneducated,55,3,2,3088.0,1743,0.7659999999999999
0,Single,High School,37,4,3,3093.0,2517,0.855
0,Married,Unknown,44,3,1,4198.0,1782,1.526
0,Married,Uneducated,50,2,3,23381.0,905,0.645
0,Married,Unknown,34,0,3,2291.0,0,0.892
0,Unknown,Unknown,44,1,2,34516.0,1533,0.924
0,Married,Unknown,32,1,2,8998.0,1471,0.8440000000000001
0,Married,High School,48,4,1,2514.0,2251,0.852
0,Single,Graduate,65,0,3,1438.3,0,0.76
0,Married,College,38,1,3,5559.0,658,0.627
0,Unknown,Graduate,50,2,3,4772.0,1770,0.545
0,Married,High School,46,4,2,2374.0,1332,0.6859999999999999
0,Unknown,Graduate,47,2,2,4249.0,1562,0.773
1,Married,Graduate,43,5,3,1438.3,0,0.713
0,Single,Unknown,41,2,2,13679.0,2267,1.232
0,Unknown,Uneducated,44,4,3,25428.0,1528,0.725
1,Married,High School,52,2,4,33180.0,511,0.6809999999999999
1,Divorced,High School,41,2,2,1478.0,524,0.7509999999999999
1,Divorced,Graduate,39,2,2,2092.0,0,0.422
0,Married,Unknown,42,4,1,9906.0,1759,0.785
0,Unknown,High School,46,4,1,8738.0,1172,0.65
1,Single,Unknown,50,2,3,2762.0,0,0.684
0,Divorced,Graduate,53,1,4,3424.0,1333,0.667
0,Divorced,Uneducated,46,2,2,20080.0,0,0.56
0,Married,High School,50,2,1,2965.0,1819,0.7959999999999999
0,Married,Unknown,44,2,4,3828.0,1146,0.6809999999999999
0,Unknown,High School,43,4,2,2459.0,1127,0.765
0,Married,Uneducated,48,4,6,30948.0,2404,0.609
0,Single,Unknown,39,4,3,2863.0,1940,0.823
0,Single,Post-Graduate,30,0,3,2132.0,797,0.779
0,Single,Uneducated,57,3,1,7176.0,1493,0.665
0,Married,Graduate,44,2,1,6038.0,0,0.6659999999999999
0,Married,Graduate,51,0,3,7158.0,0,0.904
1,Single,Unknown,43,3,3,2325.0,238,0.64
0,Single,Unknown,36,3,6,8436.0,2517,0.807
1,Married,Graduate,32,3,2,3264.0,0,0.5489999999999999
0,Unknown,High School,43,3,3,3370.0,2284,0.6729999999999999
0,Married,Graduate,56,3,4,1438.3,0,0.7959999999999999
0,Divorced,High School,45,3,2,18410.0,974,0.857
0,Married,Unknown,48,2,1,3632.0,1294,0.924
0,Married,Unknown,46,2,1,32587.0,992,1.139
0,Married,Graduate,52,0,2,7608.0,2373,0.95
0,Married,Uneducated,51,3,3,8148.0,701,0.8190000000000001
0,Married,Graduate,59,0,3,5688.0,914,1.099
0,Single,Graduate,33,2,2,5141.0,1737,0.985
0,Married,Unknown,64,0,1,2508.0,1580,0.44
0,Divorced,Graduate,36,4,2,1651.0,770,0.736
0,Married,Doctorate,48,3,3,2021.0,1186,0.616
0,Divorced,Unknown,32,1,2,1438.3,0,0.6859999999999999
0,Married,Graduate,41,5,4,4575.0,1344,0.46
0,Single,Graduate,42,2,3,26690.0,0,1.144
0,Single,Unknown,49,2,1,2461.0,1586,1.676
1,Married,Unknown,53,2,2,3212.0,0,0.713
0,Married,High School,51,1,2,9186.0,0,0.6579999999999999
0,Divorced,High School,37,2,2,3497.0,1665,0.627
0,Married,Doctorate,38,4,2,4002.0,1402,0.579
0,Single,High School,45,3,2,4034.0,1867,0.6559999999999999
0,Single,Post-Graduate,51,1,1,2275.0,1219,0.639
1,Single,College,38,1,2,3119.0,2517,0.722
0,Single,Doctorate,49,4,1,7789.0,957,0.7240000000000001
0,Unknown,High School,40,2,2,34516.0,1182,0.613
0,Single,Graduate,35,3,3,16659.0,0,1.012
0,Unknown,Unknown,50,2,3,25645.0,1083,0.757
0,Single,Uneducated,53,1,2,1982.0,1276,0.897
1,Single,Unknown,56,5,3,4668.0,2517,1.062
0,Single,Graduate,47,4,2,2977.0,1927,0.731
1,Single,Graduate,48,3,3,1630.0,1243,0.4
0,Single,Graduate,41,3,3,2775.0,1664,0.809
1,Married,College,43,4,2,1484.0,0,0.2
1,Single,Graduate,46,3,2,8551.0,1067,0.931
0,Single,Graduate,59,0,3,34516.0,1494,1.229
0,Divorced,Post-Graduate,48,2,4,3745.0,1291,0.631
0,Single,Doctorate,47,4,3,2193.0,1084,0.974
1,Single,High School,38,3,3,2920.0,2426,0.983
0,Divorced,Graduate,53,4,3,3369.0,2424,0.825
0,Married,College,52,3,2,6355.0,0,0.711
0,Married,Graduate,37,3,3,1663.0,0,0.778
0,Divorced,College,44,3,3,2002.0,1448,0.7340000000000001
0,Single,Uneducated,51,4,1,34516.0,1515,0.5920000000000001
0,Unknown,College,59,1,5,4072.0,0,0.4639999999999999
0,Married,High School,51,4,3,8346.0,1452,1.194
0,Married,High School,38,1,4,1438.3,0,0.767
0,Single,Uneducated,55,1,3,1443.0,1375,0.6829999999999999
0,Married,College,45,4,2,4187.0,2199,0.908
0,Single,Unknown,63,0,1,4847.0,1856,0.61
0,Single,Graduate,40,4,4,15987.0,1965,0.722
0,Single,Doctorate,51,2,3,6492.0,719,0.711
0,Married,Uneducated,47,3,1,1438.3,0,0.647
0,Single,Graduate,35,2,1,3269.0,1434,0.63
0,Single,Unknown,54,1,5,4752.0,1230,0.883
1,Single,High School,53,2,1,3199.0,0,1.047
1,Unknown,Uneducated,57,2,1,30543.0,264,0.882
0,Married,High School,50,3,2,2808.0,1720,0.836
0,Divorced,Uneducated,41,2,2,15911.0,896,0.954
1,Married,High School,55,4,2,1477.0,0,0.7190000000000001
0,Single,College,65,0,3,2022.0,0,0.579
1,Married,High School,49,2,2,29893.0,0,0.519
0,Single,College,38,5,3,5597.0,1118,0.753
0,Married,Post-Graduate,43,2,3,20156.0,1759,0.476
0,Married,Unknown,45,2,4,16476.0,1374,0.4589999999999999
1,Single,College,39,4,2,1776.0,0,0.518
0,Single,Uneducated,34,4,3,34516.0,2517,0.975
0,Single,Post-Graduate,32,2,5,2352.0,2176,0.857
0,Married,Doctorate,51,1,2,8031.0,1167,0.5489999999999999
0,Single,Post-Graduate,49,5,1,15525.0,1299,0.452
0,Single,Uneducated,38,3,3,34516.0,1566,1.106
1,Married,High School,56,2,3,9463.0,764,0.994
0,Married,Uneducated,60,0,2,1601.0,0,0.8290000000000001
0,Married,High School,40,1,3,4712.0,0,0.84
0,Divorced,Graduate,44,4,3,1791.0,1314,0.725
0,Single,Graduate,39,3,3,5202.0,815,1.108
0,Married,College,38,2,1,1438.3,730,0.921
1,Married,Unknown,43,3,3,24868.0,794,0.649
0,Single,Graduate,56,1,2,2086.0,1792,0.8590000000000001
0,Single,High School,43,1,2,8156.0,0,0.6629999999999999
0,Married,Unknown,44,5,2,33521.0,928,0.732
0,Single,College,49,3,3,34516.0,1255,0.731
1,Single,Uneducated,39,1,3,3911.0,0,0.897
1,Unknown,Graduate,44,3,3,34516.0,2517,0.579
0,Single,High School,44,5,3,2709.0,1726,0.698
0,Married,Uneducated,42,5,2,22913.0,1528,0.414
0,Married,Graduate,47,0,2,34516.0,1913,0.84
0,Married,Graduate,51,3,1,34516.0,761,0.716
0,Unknown,Graduate,42,1,1,4765.0,1516,0.7090000000000001
0,Divorced,Uneducated,44,4,4,7182.0,1774,0.583
0,Single,Graduate,40,3,1,2628.0,1771,0.7879999999999999
0,Married,Graduate,44,3,3,25666.0,756,0.69
0,Married,Graduate,48,2,1,6362.0,1705,0.644
1,Unknown,Post-Graduate,44,5,3,9073.0,2466,0.446
0,Married,Uneducated,53,3,2,3742.0,1454,0.894
0,Single,Graduate,33,1,1,1438.3,0,0.865
0,Divorced,Uneducated,47,3,1,1626.0,1013,0.826
0,Married,Doctorate,49,1,6,24159.0,1196,0.7120000000000001
0,Single,Unknown,39,1,3,25008.0,876,0.8590000000000001
0,Single,High School,38,2,3,31546.0,2057,0.625
0,Married,Graduate,50,3,3,12610.0,1123,0.853
0,Married,Uneducated,38,2,2,1438.3,0,0.945
0,Single,Uneducated,50,3,3,22304.0,1333,0.4629999999999999
0,Single,Unknown,43,3,2,3849.0,1281,0.777
0,Divorced,Uneducated,60,1,2,2802.0,2517,0.664
0,Married,Graduate,38,4,1,6861.0,1598,2.103
1,Divorced,Graduate,47,3,4,6397.0,0,0.632
0,Married,Graduate,55,0,3,1513.0,725,0.7909999999999999
0,Single,Unknown,48,3,3,4476.0,0,0.6829999999999999
1,Single,Graduate,51,1,3,7176.0,0,0.45
1,Married,High School,54,3,1,3032.0,0,0.949
0,Married,Graduate,41,4,2,12270.0,0,0.5429999999999999
0,Single,Graduate,46,4,3,1791.0,1337,0.763
0,Single,High School,50,2,3,8708.0,996,0.527
0,Single,College,33,1,3,13431.0,1583,0.621
0,Married,High School,59,1,2,5446.0,1885,0.643
0,Married,Graduate,67,1,3,3006.0,2517,2.053
0,Single,College,29,1,3,5346.0,0,0.928
0,Married,Uneducated,43,4,3,29856.0,1576,0.8
0,Single,Graduate,44,3,1,19360.0,870,0.532
0,Married,High School,50,0,3,4154.0,1060,0.544
0,Unknown,Unknown,61,0,2,1801.0,0,1.234
0,Single,Unknown,37,2,4,2394.0,0,1.0590000000000002
0,Single,Graduate,44,4,1,8482.0,0,0.563
0,Single,College,55,2,4,1438.3,696,0.888
0,Married,Graduate,56,1,3,2585.0,1207,0.44
0,Single,Uneducated,43,3,2,4026.0,0,0.483
0,Married,Graduate,34,2,2,3323.0,1062,0.7290000000000001
0,Single,Uneducated,46,2,1,5131.0,1484,0.75
0,Married,Unknown,45,4,1,34516.0,2086,0.986
0,Unknown,Graduate,59,0,3,1438.3,755,0.62
0,Married,Unknown,47,2,3,1438.3,0,0.677
0,Married,High School,36,3,1,1967.0,0,0.73
0,Single,Doctorate,49,1,3,1438.3,0,0.718
0,Married,Post-Graduate,61,0,3,3156.0,2155,0.4379999999999999
0,Married,Graduate,54,2,1,11794.0,1018,0.898
0,Married,Graduate,63,0,2,6500.0,1786,0.524
0,Married,Uneducated,57,1,2,24545.0,1735,0.664
0,Single,College,43,3,2,5702.0,2165,0.79
0,Single,Uneducated,36,3,2,5750.0,1521,0.8370000000000001
0,Married,College,58,2,2,11811.0,2508,0.476
0,Married,College,43,3,2,11362.0,1871,0.8590000000000001
0,Single,Uneducated,47,3,3,17656.0,0,0.727
0,Married,Graduate,40,4,2,16191.0,0,0.967
1,Single,High School,46,3,3,29543.0,1164,0.7170000000000001
0,Single,Graduate,56,3,2,1891.0,1134,0.636
0,Divorced,High School,52,2,2,5240.0,2517,0.78
1,Married,Graduate,42,3,3,2031.0,1720,0.713
0,Single,Post-Graduate,31,0,2,3934.0,1911,0.723
0,Married,Graduate,38,1,1,5153.0,2517,1.4880000000000002
0,Married,High School,65,1,2,5756.0,0,1.046
0,Single,Uneducated,36,2,2,2684.0,1474,1.042
0,Single,High School,62,0,2,3749.0,1980,0.706
0,Married,Graduate,48,3,3,2109.0,1205,0.514
0,Single,Graduate,54,0,1,22437.0,1389,0.917
0,Married,Graduate,62,0,3,10826.0,1274,0.602
0,Single,College,47,2,3,20811.0,1302,0.7929999999999999
0,Divorced,Graduate,51,3,3,7570.0,1388,0.909
1,Married,Uneducated,48,2,3,2964.0,2517,0.6990000000000001
0,Unknown,Unknown,55,1,1,19849.0,2205,0.7959999999999999
0,Unknown,Graduate,55,3,3,7869.0,1251,0.722
0,Single,Graduate,51,1,3,8796.0,2517,0.492
0,Married,Post-Graduate,35,3,1,4380.0,0,0.7190000000000001
0,Married,High School,48,4,1,2090.0,793,0.64
0,Single,Uneducated,45,5,3,2859.0,1776,0.79
1,Married,Uneducated,52,5,3,9959.0,199,1.003
0,Married,Graduate,53,3,2,2940.0,1264,0.562
0,Married,High School,52,0,3,34516.0,1043,0.562
0,Single,College,54,4,2,4166.0,989,0.967
0,Divorced,College,43,3,4,1477.0,0,0.7559999999999999
0,Single,Graduate,43,5,6,4607.0,2440,0.6459999999999999
1,Single,Graduate,42,3,2,2053.0,0,0.866
0,Unknown,Uneducated,56,1,1,3110.0,2378,0.974
0,Divorced,Uneducated,31,2,2,2853.0,1961,0.866
0,Single,Graduate,44,3,1,6125.0,1329,0.6459999999999999
0,Single,High School,47,1,2,2899.0,2418,0.575
0,Married,High School,37,3,3,2523.0,2481,0.7440000000000001
0,Single,Uneducated,36,1,3,4685.0,1626,0.945
0,Single,High School,47,4,3,18535.0,1192,0.6459999999999999
0,Married,Uneducated,44,5,3,8645.0,1454,0.708
0,Married,High School,54,3,1,1438.3,886,0.8220000000000001
0,Married,Unknown,58,0,3,4377.0,1500,0.789
0,Married,Post-Graduate,41,4,2,21751.0,1573,0.878
0,Single,Graduate,35,1,3,2640.0,1051,0.833
0,Married,Graduate,46,3,1,3595.0,1087,0.528
0,Married,Graduate,45,2,1,13129.0,901,0.825
1,Single,Uneducated,56,2,3,1883.0,400,0.528
1,Married,Unknown,52,2,4,7904.0,0,0.7120000000000001
0,Married,Graduate,44,3,1,15043.0,0,0.649
0,Married,Unknown,48,1,3,25270.0,1090,0.8190000000000001
0,Married,Uneducated,53,3,1,2293.0,1460,0.6579999999999999
0,Divorced,Uneducated,41,4,2,33771.0,0,0.7909999999999999
0,Single,High School,50,3,3,19853.0,1513,0.802
0,Married,College,53,1,3,2459.0,1733,1.216
0,Married,High School,35,2,3,2967.0,1843,0.6809999999999999
0,Married,High School,43,3,2,5851.0,1660,0.7859999999999999
0,Single,Graduate,57,3,3,32676.0,2134,0.797
0,Single,High School,36,3,3,1438.3,0,1.041
1,Divorced,Uneducated,36,0,3,2190.0,0,0.908
0,Single,College,38,4,3,1438.3,0,0.721
0,Married,High School,38,3,3,2450.0,1981,0.7120000000000001
0,Unknown,High School,45,4,3,23000.0,1097,1.095
0,Single,Post-Graduate,59,0,3,2634.0,1644,1.092
0,Married,High School,43,0,3,7866.0,0,0.747
0,Divorced,Unknown,47,4,2,4907.0,773,0.517
0,Married,College,44,1,1,1522.0,0,0.7829999999999999
1,Single,Unknown,49,4,2,10195.0,2389,0.427
0,Married,Uneducated,40,2,2,9109.0,1347,0.695
0,Married,Graduate,51,3,1,7133.0,0,0.612
0,Married,Graduate,54,1,2,4658.0,588,0.856
0,Single,High School,45,3,2,1986.0,1042,0.593
0,Married,Graduate,33,4,3,1438.3,611,0.6920000000000001
0,Married,Uneducated,49,4,3,18991.0,1208,0.727
0,Married,College,34,1,2,5510.0,1604,0.551
0,Married,High School,32,0,2,5397.0,1784,0.904
0,Single,Graduate,44,3,2,8861.0,1149,0.718
0,Unknown,High School,46,5,3,34516.0,772,0.979
0,Unknown,Graduate,46,3,1,3665.0,1725,0.495
0,Single,High School,39,3,1,24534.0,1475,0.528
0,Married,High School,49,3,3,1438.3,726,0.657
1,Unknown,Graduate,41,4,3,19782.0,868,0.8079999999999999
0,Single,Uneducated,45,1,2,3133.0,1510,0.609
0,Single,Uneducated,44,3,3,2245.0,1342,0.687
0,Single,High School,52,2,1,12214.0,2379,0.769
0,Single,Unknown,44,5,1,3891.0,1015,0.755
0,Single,Graduate,45,3,2,6274.0,883,0.626
0,Single,Graduate,55,4,2,4430.0,1543,0.752
0,Single,Graduate,38,3,1,2132.0,1084,0.767
0,Single,College,56,5,1,2763.0,2517,0.938
1,Single,Unknown,46,3,3,9110.0,2517,1.052
0,Single,Unknown,47,3,2,2479.0,1748,0.831
0,Married,College,34,3,1,2000.0,0,0.782
0,Married,Graduate,48,3,1,6223.0,2126,0.6809999999999999
1,Married,Post-Graduate,50,1,3,1694.0,479,0.838
0,Single,Graduate,37,1,1,4397.0,2007,0.892
0,Married,College,34,1,1,2221.0,1814,0.82
0,Single,Graduate,40,4,2,3751.0,1521,0.974
0,Married,College,33,4,2,2874.0,2517,0.73
0,Unknown,Unknown,58,0,2,1869.0,1255,0.847
0,Married,College,34,3,3,4245.0,1815,0.846
0,Single,Unknown,45,3,4,1438.3,0,0.6779999999999999
0,Married,High School,54,0,2,2704.0,789,1.039
0,Single,Uneducated,39,1,3,2062.0,1302,0.631
0,Divorced,Doctorate,48,3,1,10292.0,0,0.6559999999999999
0,Single,High School,38,0,2,1438.3,1003,0.629
0,Single,College,52,2,2,2370.0,1490,0.63
0,Married,Unknown,57,3,2,3585.0,1244,0.507
0,Married,Post-Graduate,65,1,3,2155.0,0,1.423
0,Married,Graduate,44,2,1,1787.0,0,0.609
0,Single,Uneducated,54,2,2,3554.0,0,0.929
0,Married,College,34,2,2,1631.0,0,1.893
0,Divorced,Unknown,40,4,2,23981.0,1788,0.631
0,Married,Uneducated,58,2,2,2019.0,1380,1.158
0,Married,Post-Graduate,49,0,3,3007.0,2517,0.853
1,Married,Graduate,50,4,3,4038.0,1530,0.7240000000000001
0,Single,High School,38,3,1,34516.0,1793,0.767
0,Single,Unknown,43,2,1,10272.0,1523,0.8690000000000001
0,Married,Graduate,44,3,1,7751.0,1965,0.782
0,Single,High School,48,3,1,19272.0,1519,0.557
0,Single,Unknown,50,2,3,1438.3,0,0.815
0,Married,Doctorate,57,2,3,3667.0,809,0.778
0,Married,Unknown,42,4,2,1531.0,987,0.831
1,Single,Uneducated,50,2,3,2751.0,2253,0.497
0,Married,College,47,2,3,1438.3,0,0.634
0,Married,College,46,4,1,2423.0,429,0.625
0,Single,Uneducated,47,2,2,2092.0,1575,0.838
1,Married,High School,42,3,3,22993.0,0,1.004
1,Single,Unknown,53,4,3,34516.0,278,0.8170000000000001
0,Married,Graduate,37,4,3,2578.0,2517,0.8959999999999999
0,Single,High School,48,3,2,2657.0,2115,0.688
0,Married,High School,34,4,1,2432.0,851,0.873
0,Married,Graduate,33,1,1,2859.0,2517,1.254
0,Single,Graduate,45,3,3,3751.0,1869,0.926
0,Married,Graduate,47,2,3,28904.0,1899,0.85
0,Married,Uneducated,41,4,2,2888.0,821,0.931
0,Unknown,Uneducated,45,3,4,6245.0,0,0.5539999999999999
0,Single,Graduate,50,3,2,34516.0,1134,0.585
0,Single,High School,40,2,4,34516.0,1436,0.688
0,Married,Uneducated,48,3,1,11191.0,0,0.58
1,Married,Doctorate,47,3,3,1584.0,1214,0.887
0,Single,Doctorate,38,1,2,1934.0,985,0.72
1,Married,Post-Graduate,59,0,4,1438.3,0,1.038
0,Single,Graduate,37,1,4,34516.0,934,0.6809999999999999
0,Married,College,53,2,1,2160.0,2057,0.858
0,Married,Uneducated,39,3,2,4759.0,1459,1.24
0,Married,Graduate,50,2,3,4589.0,0,0.845
0,Married,High School,51,3,3,2943.0,2131,0.597
0,Single,Uneducated,44,3,1,1438.3,0,0.8009999999999999
0,Single,Uneducated,44,2,2,2097.0,1224,0.8190000000000001
1,Single,Graduate,51,4,4,34516.0,230,1.004
0,Unknown,High School,46,2,1,7966.0,1423,0.987
0,Married,Graduate,39,1,3,6690.0,1884,0.7909999999999999
0,Single,Graduate,36,3,2,10566.0,726,0.893
0,Single,High School,44,3,1,2085.0,1528,0.664
0,Married,Graduate,49,2,2,1687.0,1107,1.715
1,Single,Unknown,55,3,2,8411.0,979,1.029
0,Married,High School,46,3,3,19458.0,1435,0.787
0,Married,Graduate,40,5,2,11942.0,1651,0.598
0,Divorced,Graduate,53,1,4,34516.0,1219,1.129
1,Married,College,56,0,2,14501.0,0,0.8540000000000001
0,Single,High School,48,3,2,2944.0,753,0.7070000000000001
0,Married,Graduate,33,3,1,1438.3,0,0.8959999999999999
0,Single,Graduate,55,0,1,3735.0,1978,0.675
0,Single,Uneducated,47,3,3,2808.0,2264,0.544
0,Married,Post-Graduate,39,1,3,2147.0,771,0.69
0,Married,Uneducated,58,2,3,1942.0,1536,0.615
1,Married,Graduate,35,4,3,1931.0,0,0.695
0,Married,College,49,2,3,3283.0,1856,1.103
0,Married,College,36,2,3,3877.0,1495,0.7829999999999999
0,Married,High School,55,3,1,5282.0,1144,0.8
1,Married,Uneducated,60,1,4,1438.3,1025,0.838
0,Married,High School,34,2,3,6259.0,1063,0.6679999999999999
0,Married,Unknown,51,2,1,6205.0,2204,0.8029999999999999
0,Married,Graduate,54,4,2,2872.0,2035,0.613
0,Married,Unknown,46,2,1,30379.0,2175,0.67
0,Single,High School,48,1,3,1438.3,812,0.667
0,Married,Graduate,35,3,2,2926.0,1346,0.8340000000000001
0,Single,High School,34,2,1,2799.0,0,0.696
0,Married,College,53,3,3,5146.0,1618,1.073
1,Married,Unknown,45,4,2,3411.0,1472,0.585
1,Married,Graduate,55,3,3,2815.0,1848,0.563
0,Single,High School,43,3,3,2313.0,1325,0.723
0,Divorced,High School,55,2,2,34516.0,1190,0.8320000000000001
0,Married,High School,44,1,2,6130.0,808,0.747
0,Married,High School,36,3,2,3444.0,2441,1.5630000000000002
1,Single,Uneducated,40,2,2,3021.0,0,0.6940000000000001
0,Married,Uneducated,50,3,4,11486.0,0,0.3829999999999999
1,Married,Graduate,48,2,4,34516.0,0,0.763
1,Married,High School,59,2,3,3875.0,1397,0.573
0,Married,Graduate,43,2,3,19826.0,1389,0.614
0,Married,Unknown,47,5,2,2675.0,1999,0.679
0,Married,College,48,3,3,7477.0,0,0.511
0,Single,Uneducated,38,4,1,2569.0,1605,0.574
0,Married,Uneducated,54,2,1,1438.3,0,0.531
1,Married,Graduate,45,4,3,23542.0,1307,0.462
0,Married,Uneducated,50,4,2,3065.0,1570,1.077
0,Unknown,College,42,2,3,4035.0,1003,0.583
0,Married,High School,54,1,1,9453.0,2188,0.5720000000000001
0,Married,Uneducated,47,2,2,13356.0,1497,0.753
0,Married,Uneducated,42,4,2,6953.0,1445,0.591
0,Married,High School,34,0,1,3203.0,2229,1.146
0,Married,Graduate,47,4,3,3189.0,1863,0.77
0,Unknown,College,35,3,2,34516.0,0,0.758
0,Married,Graduate,36,3,3,12397.0,1001,0.7559999999999999
0,Married,Uneducated,48,1,3,8624.0,1709,0.967
0,Married,Unknown,41,3,1,2888.0,1676,0.534
0,Married,Unknown,48,3,2,5848.0,950,0.726
0,Married,College,49,3,1,2149.0,1796,0.628
0,Single,Unknown,26,0,2,2187.0,1597,0.777
0,Single,Graduate,44,4,5,1572.0,874,0.947
0,Divorced,College,47,2,1,5295.0,723,0.7929999999999999
0,Married,High School,56,4,1,2072.0,1543,0.486
0,Single,Post-Graduate,45,2,3,2707.0,1796,0.597
0,Single,Graduate,46,2,1,5494.0,2142,1.014
1,Single,College,33,4,1,15977.0,0,0.7020000000000001
0,Married,Uneducated,45,2,1,32275.0,1845,0.841
0,Married,High School,40,4,3,5797.0,1779,0.785
0,Single,College,55,1,1,12633.0,1661,0.718
1,Single,Graduate,51,2,3,34516.0,531,0.98
0,Married,High School,54,3,2,5122.0,1642,0.935
1,Single,Unknown,48,4,3,11272.0,1744,0.347
0,Married,College,38,1,1,2836.0,862,0.772
0,Single,Uneducated,61,1,1,5039.0,1352,0.797
0,Single,Graduate,50,2,1,1438.3,0,1.196
0,Single,High School,55,2,3,3029.0,1505,0.56
0,Married,Graduate,43,1,2,2550.0,1421,0.8190000000000001
0,Married,Graduate,54,4,2,3805.0,821,0.807
0,Married,College,47,4,1,2633.0,1924,0.8059999999999999
0,Single,Unknown,65,0,2,6352.0,1386,0.5
1,Single,Uneducated,41,2,2,2892.0,2517,0.777
0,Married,Graduate,44,0,3,10110.0,1229,0.65
0,Married,High School,47,3,2,10569.0,0,0.838
1,Single,Unknown,46,4,3,2879.0,0,1.031
0,Married,Unknown,43,3,3,25856.0,1281,0.975
0,Married,Unknown,67,0,3,10509.0,2388,0.777
0,Single,High School,46,5,3,7478.0,1775,0.54
0,Single,Uneducated,58,1,3,22104.0,1783,0.805
0,Single,Unknown,46,2,3,3670.0,0,0.797
0,Single,Uneducated,54,1,3,9525.0,2517,0.669
0,Married,Unknown,53,3,2,16747.0,0,0.8009999999999999
0,Single,High School,34,4,1,3046.0,2279,0.611
0,Single,Unknown,41,4,1,2128.0,1383,0.679
0,Single,Post-Graduate,54,2,3,14265.0,1878,0.847
1,Unknown,High School,45,3,3,3845.0,0,0.595
0,Married,Uneducated,50,1,2,7116.0,981,0.858
0,Single,Unknown,53,3,3,34516.0,1084,0.6859999999999999
0,Single,Graduate,41,4,1,2138.0,1283,0.645
0,Married,Graduate,49,3,1,21378.0,1284,1.101
0,Unknown,Uneducated,65,0,1,11097.0,0,0.648
0,Single,High School,29,0,3,5240.0,1608,1.243
0,Single,High School,32,0,3,4251.0,2295,0.628
0,Divorced,College,50,2,3,1491.0,0,0.8759999999999999
0,Single,Unknown,47,2,1,2493.0,831,0.581
0,Single,High School,48,4,4,2384.0,1596,0.831
1,Married,Unknown,47,3,3,5822.0,0,0.655
0,Unknown,High School,44,3,3,1862.0,0,0.883
1,Single,High School,40,3,3,4620.0,0,0.654
0,Married,Graduate,56,2,3,2665.0,1844,0.5539999999999999
0,Married,Graduate,29,0,3,4532.0,0,0.7340000000000001
0,Divorced,High School,49,2,3,2976.0,2257,0.75
0,Single,Uneducated,43,4,2,6648.0,2242,0.79
0,Single,Uneducated,53,1,3,1773.0,1539,0.893
0,Unknown,Unknown,47,3,2,1953.0,1089,0.8590000000000001
1,Unknown,Graduate,37,3,3,5674.0,0,0.906
0,Married,High School,43,4,3,13258.0,1721,0.908
0,Unknown,Graduate,42,3,3,9749.0,859,0.584
0,Married,Unknown,49,3,5,2652.0,1581,0.738
0,Single,Graduate,43,4,3,4341.0,0,0.613
0,Single,Uneducated,49,4,3,1544.0,999,0.7859999999999999
0,Married,Graduate,39,4,2,26548.0,1829,0.685
0,Divorced,Unknown,30,2,2,1548.0,0,0.828
0,Unknown,Doctorate,42,2,1,4728.0,1386,0.7559999999999999
0,Married,High School,44,3,1,34516.0,2517,0.8140000000000001
0,Married,Graduate,51,3,2,11106.0,2107,0.948
0,Single,Graduate,53,1,3,1891.0,922,0.812
1,Single,Post-Graduate,49,3,4,14895.0,0,1.043
0,Single,Uneducated,45,3,1,17996.0,864,0.597
0,Unknown,High School,50,2,2,24670.0,1623,0.7909999999999999
0,Married,High School,49,4,3,2574.0,1555,0.583
0,Single,High School,39,0,3,3279.0,0,0.765
0,Single,Graduate,47,1,1,18026.0,755,0.931
1,Single,Graduate,59,1,4,4257.0,2517,0.703
0,Single,Graduate,52,3,3,25410.0,0,0.5589999999999999
0,Single,Uneducated,55,3,2,13598.0,852,0.785
0,Single,Graduate,51,4,2,34516.0,1763,1.266
0,Single,College,39,2,3,9476.0,0,0.605
0,Married,High School,51,2,3,22332.0,1748,0.841
1,Single,Doctorate,50,1,3,5349.0,2391,0.6709999999999999
0,Married,Graduate,50,3,3,1844.0,1388,0.901
1,Married,Graduate,53,4,3,4005.0,0,0.8959999999999999
0,Single,Doctorate,39,2,1,5341.0,0,0.7709999999999999
0,Married,Graduate,41,3,2,9959.0,1946,0.725
0,Married,Graduate,47,2,3,2430.0,1657,0.659
1,Married,High School,52,1,3,34516.0,0,1.038
0,Married,Unknown,42,3,1,14630.0,0,0.752
